     x        u       v
    0.027400000  4.3345284E-07     0.21226917
    0.027500000 -5.3451871E-08     0.21292913
    0.027600000  4.3302302E-07     0.21358832
    0.027700000 -5.3781240E-08     0.21424676
    0.027800000  4.3259396E-07     0.21490444
    0.027900000 -5.4109851E-08     0.21556136
    0.028000000  4.3216565E-07     0.21621753
    0.028100000 -5.4437705E-08     0.21687294
    0.028200000  4.3173810E-07     0.21752760
    0.028300000 -5.4764804E-08     0.21818150
    0.028400000  4.3131130E-07     0.21883464
    0.028500000 -5.5091149E-08     0.21948704
    0.028600000  4.3088525E-07     0.22013868
    0.028700000 -5.5416743E-08     0.22078957
    0.028800000  4.3045996E-07     0.22143972
    0.028900000 -5.5741586E-08     0.22208911
    0.029000000  4.3003542E-07     0.22273775
    0.029100000 -5.6065680E-08     0.22338564
    0.029200000  4.2961162E-07     0.22403279
    0.029300000 -5.6389027E-08     0.22467919
    0.029400000  4.2918857E-07     0.22532484
    0.029500000 -5.6711627E-08     0.22596975
    0.029600000  4.2876627E-07     0.22661392
    0.029700000 -5.7033483E-08     0.22725734
    0.029800000  4.2834471E-07     0.22790001
    0.029900000 -5.7354596E-08     0.22854195
    0.030000000  4.2792389E-07     0.22918314
    0.030100000 -5.7674967E-08     0.22982359
    0.030200000  4.2750382E-07     0.23046331
    0.030300000 -5.7994598E-08     0.23110228
    0.030400000  4.2708448E-07     0.23174051
    0.030500000 -5.8313491E-08     0.23237801
    0.030600000  4.2666588E-07     0.23301477
    0.030700000 -5.8631647E-08     0.23365079
    0.030800000  4.2624802E-07     0.23428608
    0.030900000 -5.8949067E-08     0.23492063
    0.031000000  4.2583089E-07     0.23555445
    0.031100000 -5.9265752E-08     0.23618754
    0.031200000  4.2541449E-07     0.23681989
    0.031300000 -5.9581705E-08     0.23745151
    0.031400000  4.2499883E-07     0.23808240
    0.031500000 -5.9896927E-08     0.23871256
    0.031600000  4.2458390E-07     0.23934198
    0.031700000 -6.0211419E-08     0.23997068
    0.031800000  4.2416970E-07     0.24059866
    0.031900000 -6.0525183E-08     0.24122590
    0.032000000  4.2375622E-07     0.24185242
    0.032100000 -6.0838219E-08     0.24247821
    0.032200000  4.2334347E-07     0.24310327
    0.032300000 -6.1150531E-08     0.24372761
    0.032400000  4.2293145E-07     0.24435123
    0.032500000 -6.1462118E-08     0.24497412
    0.032600000  4.2252014E-07     0.24559629
    0.032700000 -6.1772983E-08     0.24621774
    0.032800000  4.2210956E-07     0.24683847
    0.032900000 -6.2083127E-08     0.24745848
    0.033000000  4.2169971E-07     0.24807776
    0.033100000 -6.2392551E-08     0.24869633
    0.033200000  4.2129057E-07     0.24931418
    0.033300000 -6.2701257E-08     0.24993132
    0.033400000  4.2088214E-07     0.25054773
    0.033500000 -6.3009246E-08     0.25116343
    0.033600000  4.2047444E-07     0.25177842
    0.033700000 -6.3316520E-08     0.25239269
    0.033800000  4.2006744E-07     0.25300625
    0.033900000 -6.3623079E-08     0.25361909
    0.034000000  4.1966116E-07     0.25423122
    0.034100000 -6.3928927E-08     0.25484264
    0.034200000  4.1925560E-07     0.25545335
    0.034300000 -6.4234063E-08     0.25606335
    0.034400000  4.1885074E-07     0.25667263
    0.034500000 -6.4538490E-08     0.25728121
    0.034600000  4.1844659E-07     0.25788908
    0.034700000 -6.4842208E-08     0.25849625
    0.034800000  4.1804315E-07     0.25910270
    0.034900000 -6.5145220E-08     0.25970845
    0.035000000  4.1764042E-07     0.26031350
